,bin_death_index,pageid,ma,diff,diff_percent,diff_views,diff_percent_views
9025,83.0,8485,4984.0,394.0,0.09,717.0,0.16
9026,84.0,8485,5017.0,427.0,0.09,1001.0,0.22
9027,85.0,8485,5093.0,503.0,0.11,888.0,0.19
9028,86.0,8485,5155.0,565.0,0.12,484.0,0.11
9029,87.0,8485,5116.0,526.0,0.11,508.0,0.11
9030,88.0,8485,5205.0,615.0,0.13,532.0,0.12
9031,89.0,8485,5196.0,606.0,0.13,116.0,0.03
9032,90.0,8485,5237.0,647.0,0.14,1005.0,0.22
9033,91.0,8485,5275.0,685.0,0.15,1267.0,0.28
9034,92.0,8485,5318.0,728.0,0.16,1190.0,0.26
9035,93.0,8485,5382.0,792.0,0.17,928.0,0.2
9036,94.0,8485,5506.0,916.0,0.2,1375.0,0.3
9037,95.0,8485,5610.0,1020.0,0.22,1264.0,0.28
9038,96.0,8485,5735.0,1145.0,0.25,987.0,0.22
9039,97.0,8485,5790.0,1200.0,0.26,1389.0,0.3
9040,98.0,8485,5813.0,1223.0,0.27,1429.0,0.31
9041,99.0,8485,5771.0,1181.0,0.26,901.0,0.2
9042,100.0,8485,5738.0,1148.0,0.25,695.0,0.15
9043,101.0,8485,5655.0,1065.0,0.23,795.0,0.17
9044,102.0,8485,5615.0,1025.0,0.22,983.0,0.21
9045,103.0,8485,5560.0,970.0,0.21,602.0,0.13
9046,104.0,8485,5494.0,904.0,0.2,925.0,0.2
9047,105.0,8485,5527.0,937.0,0.2,1658.0,0.36
9048,106.0,8485,5748.0,1158.0,0.25,2451.0,0.53
9049,107.0,8485,5859.0,1269.0,0.28,1471.0,0.32
9050,108.0,8485,5890.0,1300.0,0.28,1015.0,0.22
9051,109.0,8485,5932.0,1342.0,0.29,1277.0,0.28
9052,110.0,8485,6014.0,1424.0,0.31,1173.0,0.26
9053,111.0,8485,6009.0,1419.0,0.31,888.0,0.19
9054,112.0,8485,5908.0,1318.0,0.29,953.0,0.21
9055,113.0,8485,5772.0,1182.0,0.26,1499.0,0.33
9056,114.0,8485,5693.0,1103.0,0.24,919.0,0.2
9057,115.0,8485,5638.0,1048.0,0.23,629.0,0.14
9058,116.0,8485,5625.0,1035.0,0.23,1187.0,0.26
9059,117.0,8485,5570.0,980.0,0.21,785.0,0.17
9060,118.0,8485,5521.0,931.0,0.2,545.0,0.12
9061,119.0,8485,5496.0,906.0,0.2,783.0,0.17
9062,120.0,8485,5399.0,809.0,0.18,816.0,0.18
9122,30.0,36647,10118.0,8237.5,4.38,7611.5,4.05
9123,31.0,36647,10607.0,8726.5,4.64,11772.5,6.26
9124,32.0,36647,10786.0,8905.5,4.74,11155.5,5.93
9125,30.0,1938728,14195.0,10716.5,3.08,7393.5,2.13
9126,31.0,1938728,13577.0,10098.5,2.9,6678.5,1.92
9127,32.0,1938728,13112.0,9633.5,2.77,6517.5,1.87
9128,33.0,1938728,12692.0,9213.5,2.65,6197.5,1.78
9129,34.0,1938728,12351.0,8872.5,2.55,7431.5,2.14
9130,35.0,1938728,11096.0,7617.5,2.19,7573.5,2.18
9131,36.0,1938728,10325.0,6846.5,1.97,6138.5,1.76
9132,37.0,1938728,9896.0,6417.5,1.84,4385.5,1.26
9133,38.0,1938728,9557.0,6078.5,1.75,4306.5,1.24
9134,39.0,1938728,9169.0,5690.5,1.64,3803.5,1.09
9135,40.0,1938728,8968.0,5489.5,1.58,4793.5,1.38
9136,41.0,1938728,8613.0,5134.5,1.48,4945.5,1.42
9137,42.0,1938728,8210.0,4731.5,1.36,4752.5,1.37
9138,43.0,1938728,7973.0,4494.5,1.29,4476.5,1.29
9139,44.0,1938728,7804.0,4325.5,1.24,3205.5,0.92
9140,45.0,1938728,7613.0,4134.5,1.19,2969.5,0.85
9141,46.0,1938728,7482.0,4003.5,1.15,2885.5,0.83
9142,47.0,1938728,7251.0,3772.5,1.08,3173.5,0.91
9143,48.0,1938728,7792.0,4313.5,1.24,8733.5,2.51
9144,49.0,1938728,7983.0,4504.5,1.29,6093.5,1.75
9145,50.0,1938728,7911.0,4432.5,1.27,3968.5,1.14
9146,51.0,1938728,7871.0,4392.5,1.26,2925.5,0.84
9147,52.0,1938728,7847.0,4368.5,1.26,2801.5,0.81
9148,53.0,1938728,7837.0,4358.5,1.25,2819.5,0.81
9149,54.0,1938728,7773.0,4294.5,1.23,2724.5,0.78
9150,55.0,1938728,6959.0,3480.5,1.0,3031.5,0.87
9151,56.0,1938728,6603.0,3124.5,0.9,3603.5,1.04
9152,57.0,1938728,6448.0,2969.5,0.85,2884.5,0.83
9153,58.0,1938728,6325.0,2846.5,0.82,2065.5,0.59
9154,59.0,1938728,6212.0,2733.5,0.79,2010.5,0.58
9155,60.0,1938728,6047.0,2568.5,0.74,1664.5,0.48
9156,61.0,1938728,5910.0,2431.5,0.7,1763.5,0.51
9157,62.0,1938728,5855.0,2376.5,0.68,2644.5,0.76
9158,63.0,1938728,5729.0,2250.5,0.65,2722.5,0.78
9159,64.0,1938728,5667.0,2188.5,0.63,2448.5,0.7
9160,65.0,1938728,5721.0,2242.5,0.64,2449.5,0.7
9161,66.0,1938728,5769.0,2290.5,0.66,2343.5,0.67
9162,67.0,1938728,5891.0,2412.5,0.69,2517.5,0.72
9163,68.0,1938728,6256.0,2777.5,0.8,4319.5,1.24
9164,69.0,1938728,6833.0,3354.5,0.96,6684.5,1.92
9165,70.0,1938728,7091.0,3612.5,1.04,4529.5,1.3
9166,71.0,1938728,7388.0,3909.5,1.12,4524.5,1.3
9167,72.0,1938728,7688.0,4209.5,1.21,4552.5,1.31
9168,73.0,1938728,8320.0,4841.5,1.39,6766.5,1.95
9169,74.0,1938728,9150.0,5671.5,1.63,8323.5,2.39
9170,75.0,1938728,9321.0,5842.5,1.68,5521.5,1.59
9171,76.0,1938728,9044.0,5565.5,1.6,4741.5,1.36
9172,77.0,1938728,9093.0,5614.5,1.61,4874.5,1.4
9173,78.0,1938728,9094.0,5615.5,1.61,4530.5,1.3
9174,79.0,1938728,8884.0,5405.5,1.55,3080.5,0.89
9175,80.0,1938728,8250.0,4771.5,1.37,2331.5,0.67
9176,81.0,1938728,7296.0,3817.5,1.1,1642.5,0.47
9177,82.0,1938728,6725.0,3246.5,0.93,1524.5,0.44
9178,83.0,1938728,6413.0,2934.5,0.84,2560.5,0.74
9179,84.0,1938728,6019.0,2540.5,0.73,2119.5,0.61
9180,85.0,1938728,5606.0,2127.5,0.61,1638.5,0.47
9181,86.0,1938728,5350.0,1871.5,0.54,1288.5,0.37
9182,87.0,1938728,5214.0,1735.5,0.5,1374.5,0.4
9183,88.0,1938728,5220.0,1741.5,0.5,1690.5,0.49
9184,89.0,1938728,5214.0,1735.5,0.5,1477.5,0.42
9185,90.0,1938728,5157.0,1678.5,0.48,2164.5,0.62
9186,91.0,1938728,5189.0,1710.5,0.49,2342.5,0.67
9187,92.0,1938728,5159.0,1680.5,0.48,1425.5,0.41
9188,93.0,1938728,5197.0,1718.5,0.49,1560.5,0.45
9189,94.0,1938728,5199.0,1720.5,0.49,1383.5,0.4
9190,95.0,1938728,5344.0,1865.5,0.54,2708.5,0.78
9191,96.0,1938728,5402.0,1923.5,0.55,1882.5,0.54
9192,97.0,1938728,5382.0,1903.5,0.55,2025.5,0.58
9193,98.0,1938728,5563.0,2084.5,0.6,3609.5,1.04
9194,99.0,1938728,5947.0,2468.5,0.71,4115.5,1.18
9195,100.0,1938728,5974.0,2495.5,0.72,1749.5,0.5
9196,101.0,1938728,5963.0,2484.5,0.71,1304.5,0.38
9197,102.0,1938728,5786.0,2307.5,0.66,1466.5,0.42
9198,103.0,1938728,5733.0,2254.5,0.65,1514.5,0.44
9199,104.0,1938728,5687.0,2208.5,0.63,1704.5,0.49
9200,105.0,1938728,5580.0,2101.5,0.6,2859.5,0.82
9201,106.0,1938728,5368.0,1889.5,0.54,2632.5,0.76
9202,107.0,1938728,9047.0,5568.5,1.6,27499.5,7.91
9203,108.0,1938728,12322.0,8843.5,2.54,24227.5,6.96
9204,109.0,1938728,13177.0,9698.5,2.79,7457.5,2.14
9205,110.0,1938728,13560.0,10081.5,2.9,4189.5,1.2
9206,111.0,1938728,13736.0,10257.5,2.95,2941.5,0.85
9207,112.0,1938728,13777.0,10298.5,2.96,3145.5,0.9
9208,113.0,1938728,13729.0,10250.5,2.95,2295.5,0.66
9209,114.0,1938728,9973.0,6494.5,1.87,1204.5,0.35
9210,115.0,1938728,6704.0,3225.5,0.93,1349.5,0.39
9211,116.0,1938728,5962.0,2483.5,0.71,2260.5,0.65
9212,117.0,1938728,5764.0,2285.5,0.66,2801.5,0.81
9213,118.0,1938728,5718.0,2239.5,0.64,2620.5,0.75
9214,119.0,1938728,5701.0,2222.5,0.64,3025.5,0.87
9215,120.0,1938728,5849.0,2370.5,0.68,3334.5,0.96
9275,30.0,301864,13839.0,11387.0,4.64,4527.0,1.85
9276,31.0,301864,9282.0,6830.0,2.79,3200.0,1.31
9277,32.0,301864,7620.0,5168.0,2.11,3675.0,1.5
9278,33.0,301864,7052.0,4600.0,1.88,2924.0,1.19
9279,34.0,301864,6353.0,3901.0,1.59,2630.0,1.07
9280,35.0,301864,5883.0,3431.0,1.4,2764.0,1.13
9281,36.0,301864,5626.0,3174.0,1.29,2500.0,1.02
9282,37.0,301864,5273.0,2821.0,1.15,2055.0,0.84
9283,38.0,301864,5158.0,2706.0,1.1,2396.0,0.98
9284,39.0,301864,5032.0,2580.0,1.05,2796.0,1.14
9285,40.0,301864,4881.0,2429.0,0.99,1863.0,0.76
9286,41.0,301864,4791.0,2339.0,0.95,2002.0,0.82
9287,42.0,301864,4627.0,2175.0,0.89,1614.0,0.66
9288,43.0,301864,4498.0,2046.0,0.83,1598.0,0.65
9289,44.0,301864,4440.0,1988.0,0.81,1653.0,0.67
9290,45.0,301864,4355.0,1903.0,0.78,1801.0,0.73
9291,46.0,301864,4229.0,1777.0,0.72,1914.0,0.78
9292,47.0,301864,4232.0,1780.0,0.73,1878.0,0.77
9293,48.0,301864,4217.0,1765.0,0.72,1897.0,0.77
9294,49.0,301864,4362.0,1910.0,0.78,2632.0,1.07
9295,50.0,301864,4421.0,1969.0,0.8,2009.0,0.82
9296,51.0,301864,4363.0,1911.0,0.78,1251.0,0.51
9297,52.0,301864,4337.0,1885.0,0.77,1617.0,0.66
9298,53.0,301864,4222.0,1770.0,0.72,1108.0,0.45
9299,54.0,301864,4089.0,1637.0,0.67,947.0,0.39
9300,55.0,301864,3959.0,1507.0,0.61,990.0,0.4
9301,56.0,301864,3722.0,1270.0,0.52,971.0,0.4
9302,57.0,301864,3571.0,1119.0,0.46,955.0,0.39
9303,58.0,301864,3665.0,1213.0,0.49,1909.0,0.78
9304,59.0,301864,3584.0,1132.0,0.46,1048.0,0.43
9305,60.0,301864,3560.0,1108.0,0.45,938.0,0.38
9306,61.0,301864,3556.0,1104.0,0.45,922.0,0.38
9307,62.0,301864,3572.0,1120.0,0.46,1099.0,0.45
9308,63.0,301864,3588.0,1136.0,0.46,1086.0,0.44
9309,64.0,301864,3584.0,1132.0,0.46,928.0,0.38
9310,65.0,301864,3426.0,974.0,0.4,798.0,0.33
9311,66.0,301864,3382.0,930.0,0.38,745.0,0.3
9312,67.0,301864,3367.0,915.0,0.37,831.0,0.34
9313,68.0,301864,3384.0,932.0,0.38,1041.0,0.42
9314,69.0,301864,3694.0,1242.0,0.51,3267.0,1.33
9315,70.0,301864,3740.0,1288.0,0.53,1411.0,0.58
9316,71.0,301864,3786.0,1334.0,0.54,1250.0,0.51
9317,72.0,301864,3818.0,1366.0,0.56,1019.0,0.42
9318,73.0,301864,3863.0,1411.0,0.58,1064.0,0.43
9319,74.0,301864,3856.0,1404.0,0.57,776.0,0.32
9320,75.0,301864,3858.0,1406.0,0.57,1060.0,0.43
9321,76.0,301864,3546.0,1094.0,0.45,1078.0,0.44
9322,77.0,301864,3513.0,1061.0,0.43,1180.0,0.48
9323,78.0,301864,3446.0,994.0,0.41,785.0,0.32
9324,79.0,301864,3575.0,1123.0,0.46,1924.0,0.78
9325,80.0,301864,3925.0,1473.0,0.6,3509.0,1.43
9326,81.0,301864,4107.0,1655.0,0.67,2054.0,0.84
9327,82.0,301864,4112.0,1660.0,0.68,1093.0,0.45
9328,83.0,301864,4098.0,1646.0,0.67,979.0,0.4
9329,84.0,301864,4088.0,1636.0,0.67,1110.0,0.45
9330,85.0,301864,4086.0,1634.0,0.67,770.0,0.31
9331,86.0,301864,3905.0,1453.0,0.59,659.0,0.27
9332,87.0,301864,3649.0,1197.0,0.49,1716.0,0.7
9333,88.0,301864,3606.0,1154.0,0.47,1754.0,0.72
9334,89.0,301864,3614.0,1162.0,0.47,1150.0,0.47
9335,90.0,301864,3674.0,1222.0,0.5,1401.0,0.57
9336,91.0,301864,3699.0,1247.0,0.51,1280.0,0.52
9337,92.0,301864,3710.0,1258.0,0.51,850.0,0.35
9338,93.0,301864,3705.0,1253.0,0.51,626.0,0.26
9339,94.0,301864,3607.0,1155.0,0.47,1026.0,0.42
9340,95.0,301864,3453.0,1001.0,0.41,676.0,0.28
9341,96.0,301864,3384.0,932.0,0.38,671.0,0.27
9342,97.0,301864,3311.0,859.0,0.35,889.0,0.36
9343,98.0,301864,3278.0,826.0,0.34,1048.0,0.43
9344,99.0,301864,3259.0,807.0,0.33,715.0,0.29
9345,100.0,301864,3308.0,856.0,0.35,973.0,0.4
9346,101.0,301864,3270.0,818.0,0.33,757.0,0.31
9347,102.0,301864,3267.0,815.0,0.33,655.0,0.27
9348,103.0,301864,3269.0,817.0,0.33,683.0,0.28
9349,104.0,301864,3254.0,802.0,0.33,785.0,0.32
9350,105.0,301864,3211.0,759.0,0.31,751.0,0.31
9351,106.0,301864,3188.0,736.0,0.3,551.0,0.22
9352,107.0,301864,3149.0,697.0,0.28,699.0,0.29
9353,108.0,301864,3114.0,662.0,0.27,514.0,0.21
9354,109.0,301864,3113.0,661.0,0.27,647.0,0.26
9355,110.0,301864,3166.0,714.0,0.29,1057.0,0.43
9356,111.0,301864,3197.0,745.0,0.3,996.0,0.41
9357,112.0,301864,3226.0,774.0,0.32,956.0,0.39
9358,113.0,301864,3263.0,811.0,0.33,808.0,0.33
9359,114.0,301864,3319.0,867.0,0.35,1092.0,0.45
9360,115.0,301864,3357.0,905.0,0.37,780.0,0.32
9361,116.0,301864,3369.0,917.0,0.37,733.0,0.3
9362,117.0,301864,3349.0,897.0,0.37,919.0,0.37
9363,118.0,301864,3346.0,894.0,0.36,970.0,0.4
9364,119.0,301864,3375.0,923.0,0.38,1161.0,0.47
9365,120.0,301864,3390.0,938.0,0.38,915.0,0.37
9425,30.0,18598186,18305.0,8076.0,0.79,6389.0,0.62
9426,31.0,18598186,18262.0,8033.0,0.79,5516.0,0.54
9427,32.0,18598186,17388.0,7159.0,0.7,5321.0,0.52
9428,33.0,18598186,16574.0,6345.0,0.62,5698.0,0.56
9429,34.0,18598186,16121.0,5892.0,0.58,6014.0,0.59
9430,35.0,18598186,15777.0,5548.0,0.54,4356.0,0.43
9431,36.0,18598186,15815.0,5586.0,0.55,5811.0,0.57
9432,37.0,18598186,15541.0,5312.0,0.52,4471.0,0.44
9433,38.0,18598186,15366.0,5137.0,0.5,4290.0,0.42
9434,39.0,18598186,15328.0,5099.0,0.5,5057.0,0.49
9435,40.0,18598186,15282.0,5053.0,0.49,5376.0,0.53
9436,41.0,18598186,15207.0,4978.0,0.49,5485.0,0.54
9437,42.0,18598186,15239.0,5010.0,0.49,4581.0,0.45
9438,43.0,18598186,15198.0,4969.0,0.49,5526.0,0.54
9439,44.0,18598186,15483.0,5254.0,0.51,6465.0,0.63
9440,45.0,18598186,15920.0,5691.0,0.56,7350.0,0.72
9441,46.0,18598186,18692.0,8463.0,0.83,24463.0,2.39
9442,47.0,18598186,20334.0,10105.0,0.99,16869.0,1.65
9443,48.0,18598186,20912.0,10683.0,1.04,9527.0,0.93
9444,49.0,18598186,21440.0,11211.0,1.1,8277.0,0.81
9445,50.0,18598186,21737.0,11508.0,1.13,7606.0,0.74
9446,51.0,18598186,21625.0,11396.0,1.11,5680.0,0.56
9447,52.0,18598186,21136.0,10907.0,1.07,3933.0,0.38
9448,53.0,18598186,18149.0,7920.0,0.77,3551.0,0.35
9449,54.0,18598186,16289.0,6060.0,0.59,3850.0,0.38
9450,55.0,18598186,15563.0,5334.0,0.52,4444.0,0.43
9451,56.0,18598186,14794.0,4565.0,0.45,2894.0,0.28
9452,57.0,18598186,14036.0,3807.0,0.37,2299.0,0.22
9453,58.0,18598186,13588.0,3359.0,0.33,2546.0,0.25
9454,59.0,18598186,13323.0,3094.0,0.3,2078.0,0.2
9455,60.0,18598186,13022.0,2793.0,0.27,1441.0,0.14
9456,61.0,18598186,12629.0,2400.0,0.23,1101.0,0.11
9457,62.0,18598186,12331.0,2102.0,0.21,2359.0,0.23
9458,63.0,18598186,12188.0,1959.0,0.19,1892.0,0.18
9459,64.0,18598186,12150.0,1921.0,0.19,2032.0,0.2
9460,65.0,18598186,12187.0,1958.0,0.19,2807.0,0.27
9461,66.0,18598186,12118.0,1889.0,0.18,1594.0,0.16
9462,67.0,18598186,11993.0,1764.0,0.17,564.0,0.06
9463,68.0,18598186,11959.0,1730.0,0.17,868.0,0.08
9464,69.0,18598186,11866.0,1637.0,0.16,1706.0,0.17
9465,70.0,18598186,11756.0,1527.0,0.15,1120.0,0.11
9466,71.0,18598186,11709.0,1480.0,0.14,1701.0,0.17
9467,72.0,18598186,11507.0,1278.0,0.12,1394.0,0.14
9468,73.0,18598186,11331.0,1102.0,0.11,361.0,0.04
9469,74.0,18598186,11224.0,995.0,0.1,-179.0,-0.02
9470,75.0,18598186,11246.0,1017.0,0.1,1017.0,0.1
9471,76.0,18598186,12324.0,2095.0,0.2,9253.0,0.9
9472,77.0,18598186,12245.0,2016.0,0.2,570.0,0.06
9473,78.0,18598186,11943.0,1714.0,0.17,-413.0,-0.04
9474,79.0,18598186,11712.0,1483.0,0.14,-222.0,-0.02
9475,80.0,18598186,11827.0,1598.0,0.16,1160.0,0.11
9476,81.0,18598186,11789.0,1560.0,0.15,-442.0,-0.04
9477,82.0,18598186,11657.0,1428.0,0.14,91.0,0.01
9478,83.0,18598186,10373.0,144.0,0.01,264.0,0.03
9479,84.0,18598186,10146.0,-83.0,-0.01,-1013.0,-0.1
9480,85.0,18598186,10128.0,-101.0,-0.01,-539.0,-0.05
9481,86.0,18598186,10334.0,105.0,0.01,1216.0,0.12
9482,87.0,18598186,10017.0,-212.0,-0.02,-1057.0,-0.1
9483,88.0,18598186,9892.0,-337.0,-0.03,-1318.0,-0.13
9484,89.0,18598186,9821.0,-408.0,-0.04,-405.0,-0.04
9485,90.0,18598186,9869.0,-360.0,-0.04,601.0,0.06
9486,91.0,18598186,9832.0,-397.0,-0.04,-1271.0,-0.12
9487,92.0,18598186,9688.0,-541.0,-0.05,-1551.0,-0.15
9488,93.0,18598186,9213.0,-1016.0,-0.1,-2109.0,-0.21
9489,94.0,18598186,9075.0,-1154.0,-0.11,-2025.0,-0.2
9490,95.0,18598186,8912.0,-1317.0,-0.13,-2454.0,-0.24
9491,96.0,18598186,8745.0,-1484.0,-0.15,-1575.0,-0.15
9492,97.0,18598186,8569.0,-1660.0,-0.16,-632.0,-0.06
9493,98.0,18598186,8557.0,-1672.0,-0.16,-1352.0,-0.13
9494,99.0,18598186,8569.0,-1660.0,-0.16,-1472.0,-0.14
9495,100.0,18598186,8629.0,-1600.0,-0.16,-1689.0,-0.17
9496,101.0,18598186,8676.0,-1553.0,-0.15,-1695.0,-0.17
9497,102.0,18598186,8808.0,-1421.0,-0.14,-1530.0,-0.15
9498,103.0,18598186,8913.0,-1316.0,-0.13,-840.0,-0.08
9499,104.0,18598186,9069.0,-1160.0,-0.11,460.0,0.04
9500,105.0,18598186,10689.0,460.0,0.04,9987.0,0.98
9501,106.0,18598186,11057.0,828.0,0.08,1107.0,0.11
9502,107.0,18598186,11116.0,887.0,0.09,-1275.0,-0.12
9503,108.0,18598186,11177.0,948.0,0.09,-1272.0,-0.12
9504,109.0,18598186,11163.0,934.0,0.09,-1625.0,-0.16
9505,110.0,18598186,11288.0,1059.0,0.1,34.0,0.0
9506,111.0,18598186,11308.0,1079.0,0.11,601.0,0.06
9507,112.0,18598186,9774.0,-455.0,-0.04,-753.0,-0.07
9508,113.0,18598186,9424.0,-805.0,-0.08,-1342.0,-0.13
9509,114.0,18598186,9678.0,-551.0,-0.05,500.0,0.05
9510,115.0,18598186,10168.0,-61.0,-0.01,2159.0,0.21
9511,116.0,18598186,11705.0,1476.0,0.14,9138.0,0.89
9512,117.0,18598186,14262.0,4033.0,0.39,17929.0,1.75
9513,118.0,18598186,16880.0,6651.0,0.65,18929.0,1.85
9514,119.0,18598186,18842.0,8613.0,0.84,12979.0,1.27
9515,120.0,18598186,20177.0,9948.0,0.97,8004.0,0.78
9575,30.0,568105,4089.0,2880.0,2.38,2426.0,2.01
9576,31.0,568105,3772.0,2563.0,2.12,1894.0,1.57
9577,32.0,568105,3545.0,2336.0,1.93,2180.0,1.8
9578,33.0,568105,3793.0,2584.0,2.14,4598.0,3.8
9579,34.0,568105,4525.0,3316.0,2.74,7323.0,6.06
9580,35.0,568105,4579.0,3370.0,2.79,2705.0,2.24
9581,36.0,568105,4524.0,3315.0,2.74,2083.0,1.72
9582,37.0,568105,4553.0,3344.0,2.77,2626.0,2.17
9583,38.0,568105,4570.0,3361.0,2.78,2015.0,1.67
9584,39.0,568105,4669.0,3460.0,2.86,2873.0,2.38
9585,40.0,568105,4294.0,3085.0,2.55,1971.0,1.63
9586,41.0,568105,3480.0,2271.0,1.88,1627.0,1.35
9587,42.0,568105,3309.0,2100.0,1.74,1508.0,1.25
9588,43.0,568105,3218.0,2009.0,1.66,1449.0,1.2
9589,44.0,568105,3306.0,2097.0,1.73,3236.0,2.68
9590,45.0,568105,3284.0,2075.0,1.72,1865.0,1.54
9591,46.0,568105,3518.0,2309.0,1.91,4510.0,3.73
9592,47.0,568105,3498.0,2289.0,1.89,1828.0,1.51
9593,48.0,568105,3438.0,2229.0,1.84,1213.0,1.0
9594,49.0,568105,3383.0,2174.0,1.8,1123.0,0.93
9595,50.0,568105,3331.0,2122.0,1.76,1085.0,0.9
9596,51.0,568105,3087.0,1878.0,1.55,1528.0,1.26
9597,52.0,568105,2992.0,1783.0,1.47,1196.0,0.99
9598,53.0,568105,2575.0,1366.0,1.13,1590.0,1.32
9599,54.0,568105,2538.0,1329.0,1.1,1573.0,1.3
9600,55.0,568105,2698.0,1489.0,1.23,2328.0,1.93
9601,56.0,568105,2757.0,1548.0,1.28,1542.0,1.28
9602,57.0,568105,2774.0,1565.0,1.29,1201.0,0.99
9603,58.0,568105,2835.0,1626.0,1.34,1957.0,1.62
9604,59.0,568105,2847.0,1638.0,1.35,1275.0,1.05
9605,60.0,568105,2902.0,1693.0,1.4,1978.0,1.64
9606,61.0,568105,2831.0,1622.0,1.34,1077.0,0.89
9607,62.0,568105,2645.0,1436.0,1.19,1023.0,0.85
9608,63.0,568105,2568.0,1359.0,1.12,1007.0,0.83
9609,64.0,568105,2516.0,1307.0,1.08,837.0,0.69
9610,65.0,568105,2347.0,1138.0,0.94,769.0,0.64
9611,66.0,568105,2420.0,1211.0,1.0,1787.0,1.48
9612,67.0,568105,2335.0,1126.0,0.93,1386.0,1.15
9613,68.0,568105,2330.0,1121.0,0.93,1042.0,0.86
9614,69.0,568105,2341.0,1132.0,0.94,1098.0,0.91
9615,70.0,568105,2337.0,1128.0,0.93,982.0,0.81
9616,71.0,568105,2331.0,1122.0,0.93,795.0,0.66
9617,72.0,568105,2328.0,1119.0,0.93,743.0,0.61
9618,73.0,568105,2169.0,960.0,0.79,677.0,0.56
9619,74.0,568105,2078.0,869.0,0.72,751.0,0.62
9620,75.0,568105,2091.0,882.0,0.73,1129.0,0.93
9621,76.0,568105,2038.0,829.0,0.69,732.0,0.61
9622,77.0,568105,2007.0,798.0,0.66,759.0,0.63
9623,78.0,568105,2070.0,861.0,0.71,1239.0,1.02
9624,79.0,568105,2090.0,881.0,0.73,882.0,0.73
9625,80.0,568105,2134.0,925.0,0.77,987.0,0.82
9626,81.0,568105,2468.0,1259.0,1.04,3089.0,2.56
9627,82.0,568105,2483.0,1274.0,1.05,1231.0,1.02
9628,83.0,568105,2520.0,1311.0,1.08,991.0,0.82
9629,84.0,568105,2572.0,1363.0,1.13,1127.0,0.93
9630,85.0,568105,2568.0,1359.0,1.12,1207.0,1.0
9631,86.0,568105,2539.0,1330.0,1.1,679.0,0.56
